Observations for Station 01415 starting 1105Z 21 Aug 2022, Latitude: 58.874 Longitude: 5.665

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
  157.0  13448  -45.2  -82.0      1   0.00    204   18.6  386.9  386.9  386.9
  156.8  13453  -45.2  -82.0      1   0.00    204   18.6  386.9  386.9  386.9
  156.7  13458  -45.3  -82.0      1   0.00    204   18.7  387.0  387.0  387.0
  156.6  13462  -45.3  -82.0      1   0.00    204   18.7  387.0  387.0  387.0
  156.5  13467  -45.3  -82.0      1   0.00    204   18.7  387.1  387.1  387.1
  156.4  13471  -45.3  -82.1      1   0.00    203   18.7  387.1  387.2  387.1
  156.3  13476  -45.3  -82.1      1   0.00    203   18.8  387.2  387.2  387.2
  156.2  13480  -45.3  -82.1      1   0.00    203   18.8  387.2  387.2  387.2
  156.1  13485  -45.4  -82.1      1   0.00    203   18.8  387.2  387.2  387.2
  156.0  13489  -45.4  -82.1      1   0.00    203   18.8  387.2  387.3  387.2
  155.9  13494  -45.4  -82.2      1   0.00    203   18.8  387.2  387.3  387.2
  155.8  13498  -45.5  -82.2      1   0.00    204   18.8  387.3  387.3  387.3
  155.7  13502  -45.5  -82.2      1   0.00    204   18.8  387.3  387.3  387.3
  155.6  13507  -45.5  -82.2      1   0.00    204   18.8  387.3  387.3  387.3
  155.5  13512  -45.6  -82.2      1   0.00    204   18.7  387.3  387.3  387.3
  155.4  13516  -45.6  -82.3      1   0.00    204   18.7  387.3  387.3  387.3
  155.3  13520  -45.7  -82.3      1   0.00    204   18.7  387.3  387.4  387.3
  155.2  13525  -45.7  -82.3      1   0.00    204   18.6  387.4  387.4  387.4
  155.1  13529  -45.7  -82.3      1   0.00    204   18.6  387.4  387.4  387.4
  155.0  13534  -45.8  -82.3      1   0.00    204   18.5  387.4  387.4  387.4
  154.9  13538  -45.8  -82.3      1   0.00    204   18.5  387.4  387.4  387.4
  154.8  13542  -45.8  -82.4      1   0.00    205   18.4  387.4  387.4  387.4
  154.7  13547  -45.9  -82.4      1   0.00    205   18.3  387.4  387.4  387.4
  154.6  13551  -45.9  -82.4      1   0.00    205   18.2  387.4  387.4  387.4
  154.4  13556  -45.9  -82.4      1   0.00    205   18.2  387.4  387.4  387.4
  154.3  13560  -46.0  -82.4      1   0.00    205   18.1  387.5  387.5  387.5
  154.2  13565  -46.0  -82.4      1   0.00    206   18.0  387.5  387.5  387.5
  154.1  13570  -46.0  -82.4      1   0.00    206   17.9  387.6  387.6  387.6
  154.0  13574  -46.0  -82.4      1   0.00    206   17.8  387.7  387.7  387.7
  153.9  13580  -46.0  -82.4      1   0.00    206   17.7  387.8  387.8  387.8
  153.8  13585  -46.0  -82.4      1   0.00    207   17.6  387.8  387.8  387.8
  153.7  13590  -46.0  -82.4      1   0.00    207   17.5  387.9  387.9  387.9
  153.5  13595  -46.0  -82.4      1   0.00    207   17.5  388.0  388.0  388.0
  153.4  13601  -46.0  -82.4      1   0.00    207   17.4  388.0  388.0  388.0
  153.3  13606  -46.1  -82.4      1   0.00    208   17.3  388.1  388.1  388.1
  153.1  13612  -46.1  -82.5      1   0.00    208   17.2  388.1  388.2  388.1
  153.0  13618  -46.1  -82.5      1   0.00    208   17.1  388.2  388.2  388.2
  152.9  13623  -46.1  -82.5      1   0.00    209   17.0  388.2  388.2  388.2
  152.8  13628  -46.2  -82.5      1   0.00    209   16.9  388.3  388.3  388.3
  152.7  13634  -46.2  -82.5      1   0.00    209   16.8  388.3  388.3  388.3
  152.5  13639  -46.2  -82.5      1   0.00    210   16.7  388.4  388.4  388.4
  152.4  13644  -46.2  -82.5      1   0.00    210   16.6  388.4  388.4  388.4
  152.3  13649  -46.3  -82.5      1   0.00    210   16.5  388.4  388.5  388.4
  152.2  13654  -46.3  -82.5      1   0.00    210   16.4  388.5  388.5  388.5
  152.1  13659  -46.3  -82.5      1   0.00    211   16.3  388.5  388.5  388.5
  151.9  13664  -46.4  -82.5      1   0.00    211   16.2  388.5  388.5  388.5
  151.8  13670  -46.4  -82.5      1   0.00    211   16.1  388.5  388.5  388.5
  151.7  13675  -46.5  -82.5      1   0.00    212   16.0  388.5  388.5  388.5
  151.6  13681  -46.5  -82.5      1   0.00    212   15.9  388.5  388.5  388.5
  151.4  13686  -46.6  -82.5      1   0.00    212   15.8  388.5  388.6  388.5
  151.3  13692  -46.6  -82.6      1   0.00    213   15.7  388.5  388.6  388.5
  151.2  13697  -46.7  -82.6      1   0.00    213   15.6  388.6  388.6  388.6
  151.1  13703  -46.7  -82.6      1   0.00    213   15.5  388.6  388.6  388.6
  150.9  13708  -46.8  -82.6      1   0.00    213   15.4  388.6  388.6  388.6
  150.8  13714  -46.8  -82.6      1   0.00    214   15.3  388.6  388.6  388.6
  150.7  13719  -46.9  -82.6      1   0.00    214   15.2  388.6  388.6  388.6
  150.6  13724  -46.9  -82.6      1   0.00    214   15.2  388.6  388.6  388.6
  150.5  13729  -46.9  -82.6      1   0.00    214   15.1  388.6  388.6  388.6
  150.3  13734  -47.0  -82.6      1   0.00    214   15.0  388.6  388.6  388.6
  150.2  13740  -47.0  -82.6      1   0.00    215   15.0  388.6  388.6  388.6
  150.1  13744  -47.1  -82.6      1   0.00    215   15.0  388.6  388.6  388.6
  150.0  13749  -47.1  -82.6      1   0.00    215   14.9  388.6  388.6  388.6
  150.0  13750  -47.1  -82.6      1   0.00    215   14.9  388.6  388.6  388.6
  149.9  13754  -47.2  -82.6      1   0.00    215   14.9  388.6  388.6  388.6
  149.8  13758  -47.2  -82.7      1   0.00    215   14.9  388.6  388.6  388.6
  149.7  13763  -47.3  -82.7      1   0.00    215   14.9  388.6  388.6  388.6
  149.6  13767  -47.3  -82.7      1   0.00    215   14.9  388.6  388.6  388.6
  149.5  13772  -47.3  -82.7      1   0.00    215   14.9  388.7  388.7  388.7
  149.4  13776  -47.3  -82.7      1   0.00    215   14.9  388.7  388.7  388.7
  149.3  13781  -47.4  -82.7      1   0.00    215   14.9  388.7  388.7  388.7
  149.2  13785  -47.4  -82.8      1   0.00    215   15.0  388.8  388.8  388.8
  149.1  13790  -47.4  -82.8      1   0.00    214   15.0  388.8  388.8  388.8
  149.0  13794  -47.5  -82.8      1   0.00    214   15.1  388.8  388.8  388.8
  148.9  13799  -47.6  -82.9      1   0.00    214   15.1  388.7  388.7  388.7
  148.8  13803  -47.6  -82.9      1   0.00    214   15.2  388.7  388.7  388.7
  148.7  13808  -47.6  -82.9      1   0.00    214   15.3  388.8  388.8  388.8
  148.6  13812  -47.6  -82.9      1   0.00    213   15.3  388.9  388.9  388.9
  148.5  13817  -47.6  -82.9      1   0.00    213   15.4  389.0  389.0  389.0
  148.4  13822  -47.5  -82.9      1   0.00    213   15.5  389.1  389.2  389.2
  148.3  13826  -47.5  -82.9      1   0.00    212   15.6  389.3  389.3  389.3
  148.2  13831  -47.5  -82.9      1   0.00    212   15.7  389.4  389.4  389.4
  148.1  13835  -47.5  -82.9      1   0.00    212   15.8  389.5  389.5  389.5
  148.0  13840  -47.4  -82.9      1   0.00    211   15.9  389.7  389.7  389.7
  147.9  13844  -47.4  -82.9      1   0.00    211   16.0  389.8  389.8  389.8
  147.8  13848  -47.3  -82.9      1   0.00    211   16.1  389.9  389.9  389.9
  147.7  13853  -47.3  -82.9      1   0.00    210   16.2  390.0  390.0  390.0
  147.6  13857  -47.3  -82.9      1   0.00    210   16.4  390.1  390.2  390.1
  147.5  13861  -47.3  -82.8      1   0.00    210   16.5  390.2  390.3  390.2
  147.4  13866  -47.3  -82.8      1   0.00    209   16.6  390.3  390.4  390.3
  147.3  13870  -47.3  -82.8      1   0.00    209   16.7  390.4  390.5  390.4
  147.2  13875  -47.3  -82.8      1   0.00    209   16.8  390.5  390.5  390.5
  147.1  13880  -47.3  -82.9      1   0.00    209   16.9  390.6  390.6  390.6
  147.0  13884  -47.3  -82.9      1   0.00    208   17.0  390.6  390.6  390.6
  146.9  13889  -47.3  -82.9      1   0.00    208   17.2  390.6  390.6  390.6
  146.8  13893  -47.4  -82.9      1   0.00    208   17.3  390.6  390.7  390.6
  146.7  13898  -47.4  -83.0      1   0.00    208   17.4  390.6  390.6  390.6
  146.6  13902  -47.5  -83.0      1   0.00    207   17.5  390.6  390.6  390.6
  146.5  13907  -47.5  -83.1      1   0.00    207   17.6  390.6  390.7  390.6
  146.4  13911  -47.5  -83.1      1   0.00    207   17.7  390.7  390.7  390.7
  146.3  13915  -47.5  -83.1      1   0.00    207   17.7  390.7  390.7  390.7
  146.2  13920  -47.5  -83.2      1   0.00    207   17.8  390.8  390.8  390.8
  146.1  13924  -47.5  -83.2      1   0.00    207   17.9  390.9  390.9  390.9
  146.0  13928  -47.5  -83.2      1   0.00    206   18.0  391.0  391.1  391.0
  145.9  13933  -47.5  -83.1      1   0.00    206   18.1  391.2  391.2  391.2
  145.8  13937  -47.4  -83.1      1   0.00    206   18.2  391.3  391.3  391.3
  145.7  13941  -47.4  -83.1      1   0.00    206   18.2  391.4  391.4  391.4
  145.6  13945  -47.4  -83.1      1   0.00    206   18.3  391.5  391.5  391.5
  145.5  13950  -47.4  -83.1      1   0.00    206   18.4  391.5  391.6  391.5
  145.4  13954  -47.4  -83.1      1   0.00    206   18.5  391.6  391.6  391.6
  145.3  13958  -47.4  -83.1      1   0.00    206   18.5  391.6  391.6  391.6
  145.2  13963  -47.5  -83.1      1   0.00    206   18.6  391.7  391.7  391.7
  145.1  13968  -47.5  -83.2      1   0.00    206   18.7  391.7  391.7  391.7
  145.0  13972  -47.5  -83.2      1   0.00    206   18.8  391.7  391.7  391.7
  144.9  13976  -47.6  -83.2      1   0.00    206   18.9  391.7  391.7  391.7
  144.8  13981  -47.6  -83.2      1   0.00    206   19.0  391.7  391.8  391.7
  144.7  13986  -47.6  -83.2      1   0.00    206   19.1  391.8  391.8  391.8
  144.6  13990  -47.6  -83.2      1   0.00    206   19.2  391.8  391.8  391.8
  144.5  13994  -47.7  -83.2      1   0.00    206   19.3  391.8  391.8  391.8
  144.4  13999  -47.7  -83.2      1   0.00    206   19.5  391.8  391.8  391.8
  144.3  14004  -47.7  -83.2      1   0.00    206   19.6  391.9  391.9  391.9
  144.2  14008  -47.8  -83.3      1   0.00    207   19.7  391.9  391.9  391.9
  144.1  14013  -47.8  -83.3      1   0.00    207   19.9  391.9  391.9  391.9
  144.0  14017  -47.9  -83.3      1   0.00    207   20.0  391.9  391.9  391.9
  143.9  14022  -47.9  -83.3      1   0.00    207   20.1  391.9  391.9  391.9
  143.8  14027  -47.9  -83.4      1   0.00    207   20.3  391.9  391.9  391.9
  143.7  14031  -48.0  -83.4      1   0.00    207   20.5  391.9  392.0  391.9
  143.6  14036  -48.0  -83.4      1   0.00    207   20.6  392.0  392.0  392.0
  143.6  14040  -48.0  -83.4      1   0.00    207   20.8  392.0  392.0  392.0
  143.5  14044  -48.0  -83.4      1   0.00    207   20.9  392.1  392.1  392.1
  143.4  14048  -48.0  -83.5      1   0.00    207   21.1  392.1  392.1  392.1
  143.3  14053  -48.0  -83.5      1   0.00    207   21.2  392.2  392.2  392.2
  143.2  14057  -48.0  -83.5      1   0.00    208   21.4  392.2  392.3  392.2
  143.1  14061  -48.1  -83.5      1   0.00    208   21.5  392.3  392.3  392.3
  143.0  14066  -48.1  -83.5      1   0.00    208   21.6  392.4  392.4  392.4
  142.9  14070  -48.0  -83.5      1   0.00    208   21.8  392.5  392.5  392.5
  142.8  14074  -48.0  -83.5      1   0.00    208   21.9  392.6  392.6  392.6
  142.7  14078  -47.9  -83.5      1   0.00    209   22.0  392.8  392.8  392.8
  142.6  14083  -47.9  -83.5      1   0.00    209   22.1  393.0  393.0  393.0
  142.5  14087  -47.8  -83.4      1   0.00    209   22.2  393.2  393.2  393.2
  142.4  14092  -47.7  -83.4      1   0.00    209   22.3  393.4  393.4  393.4
  142.3  14096  -47.7  -83.4      1   0.00    210   22.4  393.6  393.6  393.6
  142.2  14101  -47.7  -83.4      1   0.00    210   22.5  393.7  393.7  393.7
  142.1  14106  -47.7  -83.5      1   0.00    210   22.6  393.8  393.8  393.8
  142.0  14110  -47.7  -83.5      1   0.00    210   22.7  393.8  393.8  393.8
  141.9  14115  -47.7  -83.5      1   0.00    211   22.7  393.9  393.9  393.9
  141.8  14119  -47.7  -83.6      1   0.00    211   22.8  393.9  394.0  394.0
  141.7  14124  -47.7  -83.6      1   0.00    211   22.9  394.0  394.0  394.0
  141.6  14128  -47.7  -83.7      1   0.00    212   22.9  394.1  394.1  394.1
  141.5  14133  -47.7  -83.7      1   0.00    212   23.0  394.1  394.2  394.1
  141.4  14137  -47.7  -83.8      1   0.00    212   23.0  394.2  394.2  394.2
  141.3  14142  -47.7  -83.8      1   0.00    213   23.1  394.3  394.3  394.3
  141.2  14146  -47.6  -83.8      1   0.00    213   23.1  394.5  394.5  394.5
  141.2  14151  -47.6  -83.8      1   0.00    213   23.2  394.7  394.7  394.7
  141.1  14156  -47.5  -83.7      1   0.00    214   23.2  394.9  394.9  394.9
  140.9  14160  -47.4  -83.7      1   0.00    214   23.2  395.1  395.1  395.1
  140.8  14165  -47.3  -83.7      1   0.00    215   23.3  395.3  395.3  395.3
  140.8  14170  -47.3  -83.7      1   0.00    215   23.3  395.5  395.5  395.5
  140.7  14174  -47.3  -83.7      1   0.00    215   23.3  395.6  395.6  395.6
  140.6  14179  -47.2  -83.7      1   0.00    216   23.4  395.7  395.7  395.7
  140.5  14183  -47.2  -83.7      1   0.00    216   23.4  395.8  395.8  395.8
  140.4  14188  -47.2  -83.7      1   0.00    216   23.4  396.0  396.0  396.0
  140.3  14192  -47.1  -83.6      1   0.00    217   23.4  396.1  396.1  396.1
  140.2  14197  -47.1  -83.6      1   0.00    217   23.4  396.3  396.3  396.3
  140.1  14202  -47.0  -83.6      1   0.00    217   23.5  396.5  396.5  396.5
  140.0  14206  -47.0  -83.6      1   0.00    218   23.5  396.6  396.6  396.6
  139.9  14211  -47.0  -83.6      1   0.00    218   23.5  396.7  396.8  396.7
  139.8  14215  -46.9  -83.6      1   0.00    218   23.5  396.9  396.9  396.9
  139.7  14220  -46.9  -83.6      1   0.00    219   23.5  397.0  397.0  397.0
  139.6  14224  -46.9  -83.6      1   0.00    219   23.6  397.1  397.1  397.1
  139.5  14229  -46.9  -83.6      1   0.00    219   23.6  397.2  397.3  397.2
  139.4  14234  -46.8  -83.6      1   0.00    220   23.6  397.5  397.5  397.5
  139.3  14238  -46.7  -83.5      1   0.00    220   23.6  397.7  397.7  397.7
  139.2  14243  -46.6  -83.5      1   0.00    220   23.6  398.0  398.0  398.0
  139.1  14248  -46.4  -83.4      1   0.00    220   23.6  398.3  398.3  398.3
  139.0  14252  -46.3  -83.3      1   0.00    221   23.6  398.6  398.6  398.6
  138.9  14257  -46.3  -83.3      1   0.00    221   23.6  398.8  398.8  398.8
  138.8  14261  -46.2  -83.3      1   0.00    221   23.6  399.0  399.0  399.0
  138.7  14266  -46.2  -83.3      1   0.00    222   23.6  399.1  399.1  399.1
  138.6  14271  -46.1  -83.3      1   0.00    222   23.6  399.3  399.3  399.3
  138.5  14275  -46.1  -83.3      1   0.00    222   23.6  399.4  399.4  399.4
  138.4  14280  -46.1  -83.3      1   0.00    222   23.6  399.5  399.5  399.5
  138.3  14285  -46.1  -83.3      1   0.00    223   23.6  399.6  399.6  399.6
  138.2  14290  -46.1  -83.3      1   0.00    223   23.6  399.6  399.6  399.6
  138.1  14294  -46.1  -83.3      1   0.00    223   23.6  399.7  399.7  399.7
  138.0  14299  -46.1  -83.3      1   0.00    224   23.5  399.7  399.7  399.7
  137.9  14304  -46.1  -83.3      1   0.00    224   23.5  399.8  399.8  399.8
  137.8  14308  -46.1  -83.3      1   0.00    224   23.4  399.9  399.9  399.9
  137.8  14313  -46.1  -83.3      1   0.00    224   23.4  400.0  400.0  400.0
  137.7  14317  -46.1  -83.3      1   0.00    225   23.3  400.1  400.1  400.1
  137.6  14322  -46.1  -83.3      1   0.00    225   23.3  400.1  400.2  400.1
  137.5  14326  -46.1  -83.2      1   0.00    225   23.2  400.2  400.2  400.2
  137.4  14330  -46.1  -83.2      1   0.00    225   23.1  400.3  400.3  400.3
  137.3  14335  -46.2  -83.2      1   0.00    226   23.0  400.3  400.3  400.3
  137.2  14339  -46.2  -83.3      1   0.00    226   22.9  400.3  400.3  400.3
  137.1  14344  -46.2  -83.3      1   0.00    226   22.8  400.4  400.4  400.4
  137.0  14348  -46.2  -83.3      1   0.00    226   22.7  400.4  400.4  400.4
  136.9  14353  -46.3  -83.3      1   0.00    227   22.6  400.4  400.4  400.4
  136.8  14357  -46.3  -83.3      1   0.00    227   22.5  400.5  400.5  400.5
  136.7  14362  -46.3  -83.3      1   0.00    227   22.3  400.5  400.6  400.5
  136.6  14366  -46.3  -83.3      1   0.00    227   22.2  400.6  400.6  400.6
  136.5  14371  -46.3  -83.3      1   0.00    227   22.0  400.8  400.8  400.8
  136.4  14376  -46.2  -83.3      1   0.00    227   21.9  400.9  400.9  400.9
  136.3  14380  -46.1  -83.3      1   0.00    228   21.8  401.1  401.2  401.1
  136.2  14385  -46.0  -83.3      1   0.00    228   21.6  401.4  401.4  401.4
  136.2  14390  -45.9  -83.2      1   0.00    228   21.5  401.7  401.7  401.7
  136.1  14395  -45.8  -83.2      1   0.00    228   21.3  401.9  401.9  401.9
  136.0  14400  -45.8  -83.2      1   0.00    228   21.2  402.1  402.1  402.1
  135.9  14404  -45.7  -83.1      1   0.00    228   21.0  402.3  402.3  402.3
  135.8  14409  -45.7  -83.2      1   0.00    228   20.9  402.4  402.5  402.4
  135.7  14414  -45.7  -83.2      1   0.00    227   20.8  402.6  402.6  402.6
  135.6  14419  -45.7  -83.2      1   0.00    227   20.6  402.6  402.7  402.6
  135.5  14424  -45.7  -83.2      1   0.00    227   20.5  402.7  402.7  402.7
  135.4  14428  -45.7  -83.2      1   0.00    227   20.4  402.8  402.8  402.8
  135.3  14433  -45.6  -83.2      1   0.00    227   20.3  402.9  402.9  402.9
  135.2  14438  -45.6  -83.2      1   0.00    227   20.2  403.1  403.1  403.1
  135.1  14442  -45.5  -83.2      1   0.00    227   20.1  403.3  403.3  403.3
  135.0  14447  -45.4  -83.1      1   0.00    226   20.0  403.5  403.5  403.5
  134.9  14452  -45.3  -83.1      1   0.00    226   19.9  403.8  403.8  403.8
  134.8  14456  -45.3  -83.0      1   0.00    226   19.8  403.9  404.0  403.9
  134.7  14461  -45.3  -83.0      1   0.00    226   19.7  404.1  404.1  404.1
  134.6  14466  -45.2  -83.0      1   0.00    226   19.7  404.2  404.2  404.2
  134.5  14470  -45.2  -83.0      1   0.00    226   19.6  404.3  404.3  404.3
  134.4  14475  -45.3  -83.1      1   0.00    226   19.6  404.3  404.3  404.3
  134.3  14480  -45.3  -83.1      1   0.00    225   19.5  404.4  404.4  404.4
  134.2  14484  -45.3  -83.1      1   0.00    225   19.5  404.4  404.4  404.4
  134.2  14489  -45.3  -83.1      1   0.00    225   19.5  404.5  404.5  404.5
  134.1  14494  -45.3  -83.1      1   0.00    225   19.4  404.6  404.6  404.6
  134.0  14498  -45.2  -83.0      1   0.00    225   19.4  404.8  404.8  404.8
  133.9  14503  -45.2  -83.0      1   0.00    225   19.4  404.9  404.9  404.9
  133.8  14508  -45.1  -83.0      1   0.00    225   19.3  405.1  405.1  405.1
  133.7  14513  -45.1  -82.9      1   0.00    225   19.3  405.3  405.3  405.3
  133.6  14517  -45.0  -82.9      1   0.00    226   19.3  405.4  405.4  405.4
  133.5  14522  -45.0  -82.9      1   0.00    226   19.3  405.6  405.6  405.6
  133.4  14527  -44.9  -82.8      1   0.00    226   19.2  405.8  405.8  405.8
  133.3  14531  -44.9  -82.8      1   0.00    226   19.2  405.9  405.9  405.9
  133.2  14536  -44.9  -82.8      1   0.00    226   19.2  406.1  406.1  406.1
  133.1  14540  -44.9  -82.8      1   0.00    226   19.1  406.2  406.2  406.2
  133.0  14545  -44.8  -82.8      1   0.00    227   19.1  406.3  406.3  406.3
  132.9  14550  -44.8  -82.8      1   0.00    227   19.0  406.4  406.4  406.4
  132.8  14554  -44.8  -82.8      1   0.00    227   19.0  406.5  406.5  406.5
  132.8  14559  -44.8  -82.8      1   0.00    228   18.9  406.5  406.5  406.5
  132.7  14564  -44.8  -82.8      1   0.00    228   18.8  406.6  406.6  406.6
  132.6  14568  -44.9  -82.8      1   0.00    228   18.8  406.7  406.7  406.7
  132.5  14573  -44.9  -82.8      1   0.00    229   18.7  406.7  406.7  406.7
  132.4  14578  -44.9  -82.8      1   0.00    229   18.6  406.8  406.8  406.8
  132.3  14583  -44.9  -82.8      1   0.00    229   18.5  406.8  406.8  406.8
  132.2  14588  -44.9  -82.8      1   0.00    230   18.5  406.9  406.9  406.9
  132.1  14593  -44.9  -82.8      1   0.00    230   18.4  407.0  407.0  407.0
  132.0  14597  -44.9  -82.8      1   0.00    230   18.3  407.1  407.2  407.1
  131.9  14602  -44.8  -82.8      1   0.00    231   18.2  407.3  407.3  407.3
  131.8  14606  -44.8  -82.7      1   0.00    231   18.1  407.5  407.5  407.5
  131.7  14611  -44.7  -82.7      1   0.00    231   17.9  407.7  407.7  407.7
  131.6  14615  -44.6  -82.7      1   0.00    232   17.8  407.8  407.9  407.8
  131.6  14620  -44.6  -82.6      1   0.00    232   17.7  408.0  408.0  408.0
  131.5  14624  -44.6  -82.6      1   0.00    232   17.6  408.1  408.1  408.1
  131.4  14629  -44.6  -82.6      1   0.00    232   17.4  408.2  408.2  408.2
  131.3  14633  -44.5  -82.6      1   0.00    233   17.3  408.3  408.3  408.3
  131.2  14638  -44.5  -82.6      1   0.00    233   17.2  408.4  408.4  408.4
  131.1  14642  -44.5  -82.6      1   0.00    233   17.0  408.5  408.5  408.5
  131.0  14646  -44.5  -82.6      1   0.00    233   16.9  408.6  408.6  408.6
  130.9  14651  -44.6  -82.6      1   0.00    233   16.7  408.6  408.6  408.6
  130.8  14656  -44.6  -82.6      1   0.00    233   16.6  408.7  408.7  408.7
  130.8  14660  -44.6  -82.6      1   0.00    233   16.5  408.7  408.8  408.7
  130.7  14665  -44.6  -82.6      1   0.00    233   16.3  408.8  408.8  408.8
  130.6  14670  -44.6  -82.6      1   0.00    233   16.2  408.9  408.9  408.9
  130.5  14674  -44.6  -82.6      1   0.00    233   16.0  409.0  409.0  409.0
  130.4  14679  -44.6  -82.6      1   0.00    233   15.9  409.1  409.1  409.1
  130.3  14684  -44.5  -82.6      1   0.00    233   15.8  409.2  409.3  409.2
  130.2  14689  -44.5  -82.6      1   0.00    233   15.7  409.4  409.4  409.4
  130.1  14694  -44.5  -82.6      1   0.00    233   15.5  409.4  409.5  409.4
  130.0  14698  -44.5  -82.6      1   0.00    233   15.4  409.5  409.5  409.5
  129.9  14704  -44.6  -82.6      1   0.00    232   15.3  409.5  409.6  409.5
  129.8  14709  -44.6  -82.6      1   0.00    232   15.2  409.6  409.6  409.6
  129.7  14714  -44.6  -82.7      1   0.00    232   15.1  409.7  409.7  409.7
  129.6  14719  -44.6  -82.7      1   0.00    231   15.0  409.7  409.7  409.7
  129.5  14724  -44.6  -82.7      1   0.00    231   15.0  409.8  409.8  409.8
  129.4  14729  -44.6  -82.7      1   0.00    231   14.9  409.9  409.9  409.9
  129.3  14734  -44.6  -82.7      1   0.00    230   14.8  410.0  410.0  410.0
  129.2  14739  -44.6  -82.7      1   0.00    230   14.8  410.0  410.0  410.0
  129.1  14743  -44.6  -82.7      1   0.00    229   14.7  410.1  410.1  410.1
  129.1  14748  -44.7  -82.7      1   0.00    229   14.7  410.1  410.1  410.1
  129.0  14752  -44.7  -82.7      1   0.00    228   14.7  410.1  410.1  410.1
  128.9  14757  -44.8  -82.7      1   0.00    228   14.6  410.1  410.1  410.1
  128.8  14762  -44.8  -82.8      1   0.00    227   14.6  410.1  410.1  410.1
  128.7  14766  -44.9  -82.8      1   0.00    227   14.6  410.1  410.1  410.1
  128.6  14771  -44.9  -82.8      1   0.00    226   14.6  410.1  410.1  410.1
  128.5  14776  -45.0  -82.8      1   0.00    226   14.6  410.1  410.1  410.1
  128.4  14780  -45.0  -82.8      1   0.00    225   14.6  410.1  410.1  410.1
  128.3  14785  -45.0  -82.8      1   0.00    225   14.6  410.1  410.1  410.1
  128.3  14789  -45.1  -82.8      1   0.00    225   14.6  410.1  410.1  410.1
  128.2  14794  -45.1  -82.8      1   0.00    224   14.6  410.1  410.2  410.1
  128.1  14798  -45.1  -82.8      1   0.00    224   14.6  410.2  410.2  410.2
  128.0  14802  -45.2  -82.8      1   0.00    224   14.6  410.2  410.2  410.2
  127.9  14807  -45.2  -82.8      1   0.00    223   14.6  410.2  410.2  410.2
  127.8  14811  -45.2  -82.8      1   0.00    223   14.6  410.3  410.3  410.3
  127.8  14815  -45.2  -82.8      1   0.00    223   14.5  410.3  410.4  410.3
  127.7  14819  -45.2  -82.8      1   0.00    223   14.5  410.4  410.4  410.4
  127.6  14824  -45.2  -82.8      1   0.00    223   14.5  410.5  410.5  410.5
  127.5  14828  -45.2  -82.8      1   0.00    223   14.5  410.6  410.6  410.6
  127.4  14832  -45.2  -82.8      1   0.00    223   14.4  410.7  410.7  410.7
  127.4  14836  -45.2  -82.8      1   0.00    223   14.4  410.8  410.8  410.8
  127.3  14840  -45.2  -82.8      1   0.00    223   14.3  410.8  410.8  410.8
  127.2  14845  -45.2  -82.8      1   0.00    223   14.3  410.9  410.9  410.9
  127.1  14849  -45.2  -82.9      1   0.00    223   14.2  410.9  411.0  411.0
  127.0  14853  -45.2  -82.9      1   0.00    223   14.1  411.0  411.0  411.0
  127.0  14857  -45.2  -82.9      1   0.00    223   14.1  411.1  411.1  411.1
  126.9  14862  -45.2  -82.9      1   0.00    223   14.0  411.1  411.1  411.1
  126.8  14866  -45.2  -83.0      1   0.00    223   13.9  411.2  411.2  411.2
  126.7  14870  -45.2  -83.0      1   0.00    223   13.9  411.3  411.3  411.3
  126.6  14874  -45.2  -83.0      1   0.00    223   13.8  411.3  411.3  411.3
  126.6  14878  -45.2  -83.0      1   0.00    223   13.7  411.4  411.4  411.4
  126.5  14882  -45.2  -83.0      1   0.00    223   13.6  411.4  411.5  411.4
  126.4  14886  -45.3  -83.0      1   0.00    223   13.5  411.5  411.5  411.5
  126.3  14891  -45.3  -83.1      1   0.00    223   13.5  411.6  411.6  411.6
  126.2  14895  -45.3  -83.1      1   0.00    223   13.4  411.6  411.6  411.6
  126.2  14899  -45.3  -83.1      1   0.00    223   13.3  411.7  411.7  411.7
  126.1  14904  -45.3  -83.1      1   0.00    223   13.2  411.7  411.7  411.7
  126.0  14908  -45.3  -83.2      1   0.00    222   13.2  411.7  411.8  411.7
  125.9  14912  -45.4  -83.2      1   0.00    222   13.1  411.8  411.8  411.8
  125.8  14917  -45.4  -83.2      1   0.00    222   13.0  411.8  411.8  411.8
  125.7  14921  -45.4  -83.3      1   0.00    222   13.0  411.8  411.8  411.8
  125.7  14926  -45.4  -83.3      1   0.00    221   12.9  411.9  411.9  411.9
  125.6  14931  -45.5  -83.3      1   0.00    221   12.9  411.9  411.9  411.9
  125.5  14936  -45.5  -83.3      1   0.00    221   12.8  412.0  412.0  412.0
  125.4  14941  -45.5  -83.4      1   0.00    220   12.8  412.1  412.1  412.1
  125.3  14945  -45.4  -83.4      1   0.00    220   12.8  412.2  412.2  412.2
  125.2  14950  -45.4  -83.3      1   0.00    220   12.8  412.3  412.4  412.3
  125.1  14954  -45.4  -83.3      1   0.00    219   12.8  412.5  412.5  412.5
  125.0  14958  -45.3  -83.3      1   0.00    219   12.8  412.7  412.7  412.7
